Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,credit_limit_usage,avg_balance,trans_per_month,avg_amt_per_trans,tenure_category
47,3,35,4,3,2,1666.0,0,1666.0,0.92,2816,38,0.52,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,1.0857142857142856,74.10526315789474,2-3 Years
41,2,31,3,1,3,8228.0,1935,6293.0,0.627,4933,68,0.545,0.235,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.23517258142926592,0.7648274185707341,2.193548387096774,72.54411764705883,2-3 Years
54,0,43,4,1,3,3186.0,968,2218.0,0.696,4077,75,0.63,0.304,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.30382925298179536,0.6961707470182047,1.744186046511628,54.36,3-4 Years
53,1,41,4,2,2,2596.0,868,1728.0,0.743,4801,72,0.714,0.334,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.33436055469953774,0.6656394453004623,1.7560975609756098,66.68055555555556,3-4 Years
43,3,24,4,2,2,1662.0,613,1049.0,0.868,2326,31,0.55,0.369,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.36883273164861613,0.6311672683513839,1.2916666666666667,75.03225806451613,1-2 Years
42,3,27,6,2,2,2053.0,0,2053.0,0.866,3053,50,0.562,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,1.0,1.8518518518518519,61.06,2-3 Years
32,2,25,3,2,1,3193.0,1533,1660.0,0.936,4419,75,0.786,0.48,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.48011274663326026,0.5198872533667397,3.0,58.92,2-3 Years
45,4,41,5,1,2,1927.0,1337,590.0,0.667,5127,81,0.653,0.694,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6938245978204463,0.3061754021795537,1.975609756097561,63.2962962962963,3-4 Years
39,1,27,3,3,3,2821.0,725,2096.0,0.704,2397,35,0.296,0.257,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.25700106345267637,0.7429989365473236,1.2962962962962963,68.48571428571428,2-3 Years
48,4,42,5,4,3,3879.0,1214,2665.0,0.924,5158,79,0.681,0.313,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.3129672596029905,0.6870327403970096,1.880952380952381,65.29113924050633,3-4 Years
56,2,36,6,2,1,1971.0,922,1049.0,0.762,4827,84,0.867,0.468,0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.46778285134449515,0.5322171486555048,2.3333333333333335,57.464285714285715,2-3 Years
48,2,35,3,1,1,1755.0,1058,697.0,0.697,4719,90,0.8,0.603,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.6028490028490029,0.39715099715099716,2.5714285714285716,52.43333333333333,2-3 Years
42,3,36,4,3,2,2031.0,1720,311.0,0.713,2702,32,0.778,0.847,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8468734613490891,0.1531265386509109,0.8888888888888888,84.4375,2-3 Years
46,2,31,5,2,0,2330.0,1584,746.0,0.78,3917,71,0.651,0.68,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6798283261802575,0.3201716738197425,2.2903225806451615,55.16901408450704,2-3 Years
46,3,40,6,4,2,1438.3,0,1438.3,0.714,4283,88,0.833,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,2.2,48.67045454545455,3-4 Years
59,2,51,6,5,3,1438.3,0,1438.3,0.734,2589,49,0.69,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,1.0,0.9607843137254902,52.83673469387755,4-5 Years
60,1,46,6,3,1,5130.0,2048,3082.0,0.776,4601,88,0.76,0.399,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3992202729044834,0.6007797270955165,1.9130434782608696,52.28409090909091,3-4 Years
54,2,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.08631507546209938,0.9136849245379006,2.0714285714285716,63.758620689655174,3-4 Years
50,1,38,4,3,3,7603.0,744,6859.0,0.711,2497,42,0.273,0.098,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.09785610943048796,0.902143890569512,1.105263157894737,59.45238095238095,3-4 Years
41,3,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.0,1.0,1.1388888888888888,44.609756097560975,2-3 Years
49,1,36,6,2,1,5153.0,1378,3775.0,0.744,4274,81,0.723,0.267,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2674170386182806,0.7325829613817194,2.25,52.76543209876543,2-3 Years
47,3,36,3,2,1,2500.0,1169,1331.0,0.638,4265,87,0.812,0.468,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.4676,0.5324,2.4166666666666665,49.02298850574713,2-3 Years
42,4,33,5,3,2,2654.0,1489,1165.0,0.668,4767,82,0.673,0.561,0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.5610399397136397,0.4389600602863602,2.484848484848485,58.13414634146341,2-3 Years
35,3,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6970368319025201,0.3029631680974799,1.8,48.4,2-3 Years
47,4,42,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607,0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.6073326248671626,0.3926673751328374,2.0238095238095237,53.36470588235294,3-4 Years
47,3,36,3,1,2,7421.0,0,7421.0,0.708,4353,75,0.786,0.0,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.0,1.0,2.0833333333333335,58.04,2-3 Years
44,4,33,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.33782023447676945,0.6621797655232305,2.3636363636363638,55.93589743589744,2-3 Years
32,0,25,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.09496250407564395,0.905037495924356,3.28,59.81707317073171,2-3 Years
50,2,42,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129,0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.12924136533981567,0.8707586346601843,1.9523809523809523,56.25609756097561,3-4 Years
46,3,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8784565916398713,0.12154340836012861,2.263157894736842,63.83720930232558,3-4 Years
52,2,36,5,3,4,2160.0,0,2160.0,0.645,2360,56,0.647,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,1.5555555555555556,42.142857142857146,2-3 Years
38,0,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0.3993174061433447,0.6006825938566553,2.6538461538461537,67.6231884057971,2-3 Years
44,3,33,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.3700111898545319,0.6299888101454681,2.6363636363636362,44.264367816091955,2-3 Years
43,1,32,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.772082878953108,0.22791712104689205,2.46875,71.55696202531645,2-3 Years
52,3,47,4,4,2,2577.0,879,1698.0,0.74,5021,75,0.744,0.341,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.3410942956926659,0.6589057043073341,1.5957446808510638,66.94666666666667,3-4 Years
47,5,36,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.4645350973906652,0.5354649026093348,1.9722222222222223,64.1830985915493,2-3 Years
50,3,40,3,2,2,2925.0,2065,860.0,0.692,3913,47,1.474,0.706,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.705982905982906,0.294017094017094,1.175,83.25531914893617,3-4 Years
44,5,39,6,3,2,1545.0,0,1545.0,0.749,2646,39,0.444,0.0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,1.0,1.0,67.84615384615384,3-4 Years
49,2,39,3,3,1,2212.0,0,2212.0,0.942,2394,55,0.897,0.0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,1.4102564102564104,43.527272727272724,3-4 Years
46,2,36,3,1,3,13001.0,1482,11519.0,0.552,3671,55,0.528,0.114,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1139912314437351,0.8860087685562649,1.5277777777777777,66.74545454545455,2-3 Years
36,3,22,3,3,1,2784.0,2378,406.0,0.525,2021,57,0.676,0.854,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.8541666666666666,0.14583333333333334,2.590909090909091,35.45614035087719,1-2 Years
50,1,36,4,3,2,2317.0,0,2317.0,0.734,2214,41,0.519,0.0,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,1.0,1.1388888888888888,54.0,2-3 Years
41,3,36,5,2,0,1867.0,970,897.0,0.828,4537,60,1.0,0.52,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.5195500803427959,0.48044991965720407,1.6666666666666667,75.61666666666666,2-3 Years
50,0,38,4,3,3,2595.0,2353,242.0,0.924,2526,41,0.577,0.907,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.9067437379576108,0.09325626204238921,1.0789473684210527,61.609756097560975,3-4 Years
46,2,36,4,3,1,1438.3,0,1438.3,0.906,4311,77,0.833,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,1.0,2.138888888888889,55.98701298701299,2-3 Years
46,2,40,6,1,2,1696.0,1177,519.0,0.686,4410,84,0.826,0.694,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6939858490566038,0.30601415094339623,2.1,52.5,3-4 Years
46,1,24,3,3,2,2694.0,1576,1118.0,0.494,2041,57,0.9,0.585,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.585003711952487,0.414996288047513,2.375,35.80701754385965,1-2 Years
51,4,41,3,3,4,2791.0,940,1851.0,0.813,2584,49,0.441,0.337,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.33679684700824075,0.6632031529917592,1.1951219512195121,52.734693877551024,3-4 Years
51,1,36,3,3,1,2146.0,967,1179.0,0.569,4253,74,0.721,0.451,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.4506057781919851,0.5493942218080149,2.0555555555555554,57.472972972972975,2-3 Years
61,0,43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0.0,1,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.0,1.0,1.0930232558139534,41.659574468085104,3-4 Years
38,2,36,6,1,2,1438.3,730,708.3,0.921,4583,67,0.914,0.508,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.5075436278940416,0.4924563721059584,1.8611111111111112,68.40298507462687,2-3 Years
44,3,38,3,2,2,4269.0,1852,2417.0,0.682,4178,75,0.63,0.434,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4338252518154134,0.5661747481845866,1.9736842105263157,55.70666666666666,3-4 Years
45,3,38,3,6,1,4195.0,2440,1755.0,0.889,4430,72,0.714,0.582,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.5816448152562574,0.41835518474374256,1.894736842105263,61.52777777777778,3-4 Years
48,1,38,5,2,2,1832.0,748,1084.0,0.879,4376,87,0.812,0.408,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.40829694323144106,0.5917030567685589,2.289473684210526,50.298850574712645,3-4 Years
37,2,36,3,2,1,2588.0,1782,806.0,0.546,4159,83,0.766,0.689,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6885625965996909,0.3114374034003091,2.3055555555555554,50.10843373493976,2-3 Years
63,0,36,6,1,1,4847.0,1856,2991.0,0.61,4712,76,0.81,0.383,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.38291726841345164,0.6170827315865484,2.111111111111111,62.0,2-3 Years
46,4,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.17705323978539,0.82294676021461,2.4242424242424243,58.9625,2-3 Years
50,0,41,6,2,3,7507.0,1697,5810.0,1.098,4651,71,1.029,0.226,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.2260556813640602,0.7739443186359398,1.7317073170731707,65.50704225352112,3-4 Years
51,2,43,5,2,3,5232.0,1923,3309.0,0.629,4976,93,0.661,0.368,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.36754587155963303,0.632454128440367,2.1627906976744184,53.505376344086024,3-4 Years
43,3,32,5,1,1,1438.3,491,947.3,0.494,5016,86,0.593,0.341,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.34137523465201974,0.6586247653479802,2.6875,58.325581395348834,2-3 Years
47,1,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.8298687089715536,0.1701312910284464,1.9069767441860466,55.390243902439025,3-4 Years
49,5,43,4,3,2,2557.0,2351,206.0,0.807,4342,73,1.147,0.919,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.91943684004693,0.08056315995307001,1.697674418604651,59.47945205479452,3-4 Years
42,2,33,3,3,1,2283.0,1690,593.0,0.874,4377,64,0.488,0.74,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7402540516863776,0.2597459483136224,1.9393939393939394,68.390625,2-3 Years
35,4,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6177347242921013,0.38226527570789864,3.04,61.276315789473685,2-3 Years
38,1,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,1.0,2.4193548387096775,69.30666666666667,2-3 Years
37,2,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.5165820760620177,0.48341792393798233,3.076923076923077,59.125,2-3 Years
42,3,37,4,2,1,2730.0,1303,1427.0,1.308,4750,76,0.9,0.477,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4772893772893773,0.5227106227106227,2.054054054054054,62.5,3-4 Years
50,3,38,4,2,1,2808.0,1720,1088.0,0.836,5137,81,0.723,0.613,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.6125356125356125,0.38746438746438744,2.1315789473684212,63.41975308641975,3-4 Years
42,3,36,6,1,1,6275.0,0,6275.0,0.79,4308,75,0.786,0.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.0,1.0,2.0833333333333335,57.44,2-3 Years
43,4,39,4,1,3,1438.3,0,1438.3,0.68,4528,83,1.128,0.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,1.0,2.128205128205128,54.55421686746988,3-4 Years
44,4,36,4,2,2,10834.0,0,10834.0,0.522,2249,51,0.594,0.0,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,1.0,1.4166666666666667,44.09803921568628,2-3 Years
44,1,33,5,1,3,1522.0,0,1522.0,0.783,4835,70,0.489,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,2.121212121212121,69.07142857142857,2-3 Years
48,4,39,6,1,1,2845.0,919,1926.0,0.652,2635,43,1.263,0.323,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.32302284710017576,0.6769771528998243,1.1025641025641026,61.27906976744186,3-4 Years
41,2,36,6,2,3,2329.0,1271,1058.0,0.729,4382,70,0.667,0.546,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.5457277801631601,0.45427221983683985,1.9444444444444444,62.6,2-3 Years
47,1,34,5,1,3,2099.0,1164,935.0,0.717,4471,80,0.667,0.555,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.5545497856121963,0.4454502143878037,2.3529411764705883,55.8875,2-3 Years
42,2,37,6,1,1,5099.0,958,4141.0,0.607,4025,73,0.521,0.188,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.1878799764659737,0.8121200235340262,1.972972972972973,55.136986301369866,3-4 Years
54,4,43,3,2,3,3805.0,821,2984.0,0.807,4326,67,0.811,0.216,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.21576872536136663,0.7842312746386334,1.558139534883721,64.56716417910448,3-4 Years
47,2,32,3,2,1,11438.0,0,11438.0,0.815,4346,90,0.915,0.0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,1.0,2.8125,48.28888888888889,2-3 Years
43,3,33,4,3,3,2434.0,1169,1265.0,0.689,4739,76,0.81,0.48,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.4802793755135579,0.5197206244864421,2.303030303030303,62.35526315789474,2-3 Years
44,3,37,3,2,1,4703.0,1555,3148.0,0.932,4127,89,0.648,0.331,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.3306400170104189,0.6693599829895811,2.4054054054054053,46.37078651685393,3-4 Years
44,5,36,4,3,2,5254.0,2507,2747.0,0.751,4501,64,0.641,0.477,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4771602588503997,0.5228397411496003,1.7777777777777777,70.328125,2-3 Years
45,5,34,4,2,2,1438.3,491,947.3,0.708,4376,84,0.787,0.341,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.34137523465201974,0.6586247653479802,2.4705882352941178,52.095238095238095,2-3 Years
40,4,26,5,3,0,2206.0,1110,1096.0,0.746,5196,92,0.614,0.503,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5031731640979148,0.4968268359020852,3.5384615384615383,56.47826086956522,2-3 Years
50,2,37,6,2,1,3600.0,1904,1696.0,0.72,4946,75,0.531,0.529,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.5288888888888889,0.4711111111111111,2.027027027027027,65.94666666666667,3-4 Years
46,2,42,3,3,2,7116.0,693,6423.0,0.759,4759,81,0.841,0.097,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.09738617200674536,0.9026138279932546,1.9285714285714286,58.75308641975309,3-4 Years
37,3,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,1.0,2.0,62.69642857142857,2-3 Years
60,0,51,4,1,3,7508.0,2148,5360.0,0.89,4950,70,0.707,0.286,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.28609483217900905,0.7139051678209909,1.3725490196078431,70.71428571428571,4-5 Years
39,5,31,3,3,6,3333.0,1867,1466.0,0.947,3348,50,0.282,0.56,1,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.5601560156015601,0.43984398439843986,1.6129032258064515,66.96,2-3 Years
50,2,31,5,1,3,13745.0,0,13745.0,0.53,4432,61,0.605,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,1.0,1.967741935483871,72.65573770491804,2-3 Years
34,4,36,2,2,4,5021.0,2517,2504.0,0.587,2270,40,0.481,0.501,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5012945628360884,0.4987054371639116,1.1111111111111112,56.75,2-3 Years
43,2,34,3,2,1,4396.0,0,4396.0,0.592,4771,78,1.053,0.0,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,1.0,2.2941176470588234,61.166666666666664,2-3 Years
40,4,30,4,2,2,2558.0,0,2558.0,0.728,4635,82,0.64,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,1.0,2.7333333333333334,56.52439024390244,2-3 Years
30,0,18,4,2,3,9641.0,0,9641.0,0.907,4710,75,0.667,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,1.0,4.166666666666667,62.8,1-2 Years
38,1,36,3,3,1,12621.0,912,11709.0,0.64,4945,78,0.56,0.072,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.07226051818397908,0.927739481816021,2.1666666666666665,63.3974358974359,2-3 Years
40,3,36,3,3,4,2313.0,0,2313.0,0.673,2249,42,0.312,0.0,1,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,1.0,1.1666666666666667,53.54761904761905,2-3 Years
53,3,36,3,1,3,1438.3,1183,255.3,0.841,4551,65,0.667,0.822,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.8224987832858236,0.17750121671417649,1.8055555555555556,70.01538461538462,2-3 Years
44,4,30,4,3,2,1791.0,1314,477.0,0.725,5109,79,0.756,0.734,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7336683417085427,0.2663316582914573,2.6333333333333333,64.67088607594937,2-3 Years
52,3,44,3,3,2,2300.0,1598,702.0,0.813,4287,84,0.714,0.695,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.6947826086956522,0.30521739130434783,1.9090909090909092,51.035714285714285,3-4 Years
42,3,36,4,2,2,2526.0,2048,478.0,0.716,4267,72,0.8,0.811,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8107680126682502,0.1892319873317498,2.0,59.263888888888886,2-3 Years
42,4,33,4,3,2,2918.0,0,2918.0,0.559,2056,54,0.459,0.0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,1.0,1.6363636363636365,38.074074074074076,2-3 Years
53,2,49,4,2,3,6074.0,0,6074.0,0.697,4303,77,0.674,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,1.0,1.5714285714285714,55.883116883116884,4-5 Years
45,3,37,5,1,2,4995.0,1766,3229.0,0.76,4389,82,0.864,0.354,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.35355355355355356,0.6464464464464464,2.2162162162162162,53.52439024390244,3-4 Years
34,2,17,6,2,1,3323.0,1062,2261.0,0.729,4610,78,0.773,0.32,0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.3195907312669275,0.6804092687330725,4.588235294117647,59.1025641025641,1-2 Years
56,1,48,3,1,3,2464.0,1794,670.0,0.682,4610,76,0.9,0.728,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7280844155844156,0.2719155844155844,1.5833333333333333,60.6578947368421,3-4 Years
34,2,18,4,1,3,2730.0,0,2730.0,0.648,4530,72,0.714,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,1.0,4.0,62.916666666666664,1-2 Years
35,1,29,4,3,3,1438.3,966,472.3,0.871,5249,81,0.761,0.672,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.6716262254049921,0.328373774595008,2.793103448275862,64.80246913580247,2-3 Years
43,2,34,2,4,3,4617.0,1035,3582.0,0.36,1779,35,0.591,0.224,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.22417153996101363,0.7758284600389863,1.0294117647058822,50.82857142857143,2-3 Years
50,2,42,6,2,1,8220.0,1015,7205.0,1.063,4794,77,0.878,0.123,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.12347931873479319,0.8765206812652068,1.8333333333333333,62.25974025974026,3-4 Years
40,3,29,4,3,1,5716.0,623,5093.0,0.673,4387,79,0.881,0.109,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.1089923023093072,0.8910076976906928,2.7241379310344827,55.53164556962025,2-3 Years
49,2,36,4,3,0,1635.0,1220,415.0,0.565,4807,56,0.931,0.746,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.746177370030581,0.25382262996941896,1.5555555555555556,85.83928571428571,2-3 Years
52,2,46,4,2,3,4259.0,0,4259.0,0.59,4389,80,0.702,0.0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.0,1.0,1.7391304347826086,54.8625,3-4 Years
40,4,36,4,3,5,5869.0,0,5869.0,0.642,2203,41,0.519,0.0,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,1.0,1.1388888888888888,53.73170731707317,2-3 Years
56,3,46,1,3,3,2272.0,1350,922.0,0.762,2354,49,0.96,0.594,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5941901408450704,0.40580985915492956,1.065217391304348,48.04081632653061,3-4 Years
49,5,36,4,2,3,2598.0,1848,750.0,0.547,4396,78,0.814,0.711,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7113163972286374,0.28868360277136257,2.1666666666666665,56.35897435897436,2-3 Years
50,3,38,4,1,1,10762.0,703,10059.0,0.548,4509,71,0.543,0.065,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0653224307749489,0.9346775692250511,1.868421052631579,63.50704225352113,3-4 Years
39,2,36,6,3,3,1982.0,1751,231.0,0.843,4313,62,0.676,0.883,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.8834510595358224,0.1165489404641776,1.7222222222222223,69.56451612903226,2-3 Years
